P60 FFSOL PMER T2M VV850 HautSoleil HOUR rayth FLSOLAIRE_D PRECIP CAPE_INS HU950 CouvTot
6.28859224127133e-17 4.1587 102470 282.86 0.164179995656013 -8.98203107786544 6 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 78.3880004882812 A
119.097493036212 5.20461368560791 101658.71875 293.355041503906 0.132047355175018 1.7467490280243 19 0.0201354282766948 24215.216860211 8.13151629364128e-20 8.13151629364128e-20 53.4181861877441 A
986.034439098506 3.2324 101660 296.33 -0.608810007572174 15.3173991271552 18 46.5165394480055 1084000 8.13151629364128e-20 1 34.7890014648438 A
429.214991136997 0.29958 101730 303.43 0.593429982662201 5.99967027495647 18 3.45957703940478 668000 8.13151629364128e-20 1978 26.2719993591309 A
1610.90959736642 4.72713804244995 102056.9765625 298.940124511719 0.0282622762024403 36.2097669277087 16 322.721000180972 1287173.24429006 0.196722725068471 699.894409179687 60.5902938842774 A
546.765763484426 1.0405 102410 274.86 -0.01982899941504 20.5107950409728 9 74.6856896013104 460000 8.13151629364128e-20 8.13151629364128e-20 34.8250007629395 A
880.084071916941 2.5713 101360 283.52 0.114124268293381 35.6949170198014 13 285.338315752512 2064000 8.13151629364128e-20 157.671371459961 77.1063232421875 A
907.151683970625 3.72580003738403 101330 291.709991455078 -0.108850002288818 16.1908741161778 18 40.6622842850719 286719.501220105 0.755555954992886 526 77.2350006103516 A
6.28859224127133e-17 6.52914428710938 101529.96875 294.648620605469 -0.479130387306213 -16.4529441298724 20 8.13151629364128e-20 2099.19622136333 0.00182280000155221 1.68276214599609 58.6066246032715 B
6.28859224127133e-17 0.98499 101640 280.83 -0.18390616774559 -6.00371293304679 5 8.13151629364128e-20 8.13151629364128e-20 0.04102 24.9950618743896 90.940788269043 C
32.4811344644214 0.94725 101480 279.92 -0.236420005559921 8.62876362733245 6 5.42045807133758 14000 0.011718 8.13151629364128e-20 37.4230003356934 A
772.586984046594 2.7282 101770 292.81 0.056828960776329 52.4432023651108 14 569.226126926275 2969000 0.193999999999999 480.531951904297 75.6838073730469 A
231.234742972904 3.5019 103430 269.16 0.493239998817444 18.2541822097646 9 54.8694373009915 119900 0.00679999999999992 4 96.6740036010742 A
786.507470245632 4.1933 103100 274.85 0.747978031635284 29.5227067629587 13 203.032524580335 1661800 8.13151629364128e-20 5.52592611312866 88.6542892456055 A
1939.58774373259 4.9827 102550 285.03 0.0934880003333092 46.0863426298055 9 485.717461829628 1740100 8.13151629364128e-20 164 70.9150009155273 A
979.074195998987 1.33780813217163 101937.5 285.119018554688 0.142265751957893 31.2971120946047 8 257.662493243819 573034.718995242 0.000497149139042605 232.497314453125 94.4619598388672 A
1320.12610787541 2.69269990921021 101560 292.75 -0.244320005178452 37.7848223618654 9 413.522709691654 1981466.75554445 8.13151629364128e-20 26 57.5040016174317 A
1098.1716890352 1.3155814409256 101746.984375 292.343719482422 0.0547903329133987 32.1156395579175 8 311.441335421313 1555084.00067005 8.13151629364128e-20 12.1751403808594 58.7447738647461 A
6.28859224127133e-17 1.0383 101330 292.98 -0.165052771568298 -10.2901816296333 20 8.13151629364128e-20 8.13151629364128e-20 0.1367 457.330505371094 74.9498748779297 A
232.781463661686 0.80156 102630 282.13 0.130019992589951 12.3331988819546 9 72.6898655260885 184500 0.00195000000000001 8.13151629364128e-20 90.6070022583008 B
403.694099772094 3.586 101750 277.23 0.358049631118774 16.8329540338952 14 58.2417773714388 763900 0.0129999999999981 54.9581794738769 83.4622802734375 B
1122.14585971132 3.36660003662109 101400 282.679992675781 0.2987399995327 25.4111781165722 9 271.404466592136 1361821.62205305 0.000993468208316622 72 76.2939987182617 A
2688.20055710306 5.0889 102200 296.54 0.182830005884171 65.102452492367 12 666.484064008982 3288000 0.000976000000000004 504 53.3349990844727 A
2316.98759179539 1.886 101380 298.43 0.19327999651432 46.307186792553 12 536.077600487462 2781000 8.13151629364128e-20 208 64.3740005493164 A
1067.23727525956 2.41829633712769 101781.40625 292.672515869141 -0.116226479411125 57.6485293951461 10 625.29422342339 2049918.56175654 0.468127037346639 283.21240234375 85.339340209961 C
290.010129146619 2.5446 101710 286.86 -0.494506299495697 19.7439520114417 7 140.833188139729 92000 0.1513 33.3805809020996 95.752815246582 B
1009.23524943024 5.62048101425171 101766.890625 294.939483642578 0.119862422347069 14.5433338125129 17 54.4768473248818 1045214.45010425 8.13151629364128e-20 45.2014389038086 42.081657409668 A
774.907065079767 4.25912618637085 101313.484375 293.642211914062 -0.196997299790382 18.2172445936116 17 97.1861525202613 1309819.36199382 8.13151629364128e-20 67.645393371582 42.8593330383301 A
6.28859224127133e-17 0.0809770002961159 101830 275.959991455078 0.178489997982979 -4.66843919088015 6 0.00177047257430076 3000 8.13151629364128e-20 8.13151629364128e-20 88.4629974365234 A
6.28859224127133e-17 1.0774 102230 273.05 0.0244600009173155 -1.62401430605842 6 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 8.13151629364128e-20 59.3889999389648 A
6.28859224127133e-17 3.9773 101910 279.05 -0.851209998130798 -16.1257697688986 6 8.13151629364128e-20 8.13151629364128e-20 0.529 18 96.0019989013672 B
322.491263611041 1.0179 101380 288.54 0.0853938609361649 21.2679086652541 7 155.780457365143 1052000 8.13151629364128e-20 2.35617280006409 56.3747711181641 A
